class,entity1,entity2
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q51119398,http://www.wikidata.org/entity/Q51119404
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q51119395,http://www.wikidata.org/entity/Q51119404
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q51119391,http://www.wikidata.org/entity/Q51119404
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q51119386,http://www.wikidata.org/entity/Q51119404
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q51119385,http://www.wikidata.org/entity/Q51119404
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q51119398,http://www.wikidata.org/entity/Q51119402
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q51119395,http://www.wikidata.org/entity/Q51119402
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q51119391,http://www.wikidata.org/entity/Q51119402
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q51119386,http://www.wikidata.org/entity/Q51119402
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q51119385,http://www.wikidata.org/entity/Q51119402
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q51119395,http://www.wikidata.org/entity/Q51119398
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q51119391,http://www.wikidata.org/entity/Q51119398
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q51119386,http://www.wikidata.org/entity/Q51119398
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q51119385,http://www.wikidata.org/entity/Q51119398
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q51119391,http://www.wikidata.org/entity/Q51119395
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q51119386,http://www.wikidata.org/entity/Q51119395
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q51119385,http://www.wikidata.org/entity/Q51119395
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q51119386,http://www.wikidata.org/entity/Q51119391
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q51119385,http://www.wikidata.org/entity/Q51119391
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q51119385,http://www.wikidata.org/entity/Q51119386
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581871,http://www.wikidata.org/entity/Q55581883
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581870,http://www.wikidata.org/entity/Q55581883
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581869,http://www.wikidata.org/entity/Q55581883
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581880,http://www.wikidata.org/entity/Q55581881
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581878,http://www.wikidata.org/entity/Q55581881
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581877,http://www.wikidata.org/entity/Q55581881
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581876,http://www.wikidata.org/entity/Q55581881
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581875,http://www.wikidata.org/entity/Q55581881
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581874,http://www.wikidata.org/entity/Q55581881
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581872,http://www.wikidata.org/entity/Q55581881
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581871,http://www.wikidata.org/entity/Q55581881
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581870,http://www.wikidata.org/entity/Q55581881
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581869,http://www.wikidata.org/entity/Q55581881
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581878,http://www.wikidata.org/entity/Q55581880
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581877,http://www.wikidata.org/entity/Q55581880
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581876,http://www.wikidata.org/entity/Q55581880
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581875,http://www.wikidata.org/entity/Q55581880
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581874,http://www.wikidata.org/entity/Q55581880
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581872,http://www.wikidata.org/entity/Q55581880
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581871,http://www.wikidata.org/entity/Q55581880
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581870,http://www.wikidata.org/entity/Q55581880
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581869,http://www.wikidata.org/entity/Q55581880
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581877,http://www.wikidata.org/entity/Q55581878
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581876,http://www.wikidata.org/entity/Q55581878
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581875,http://www.wikidata.org/entity/Q55581878
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581874,http://www.wikidata.org/entity/Q55581878
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581872,http://www.wikidata.org/entity/Q55581878
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581871,http://www.wikidata.org/entity/Q55581878
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581870,http://www.wikidata.org/entity/Q55581878
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581869,http://www.wikidata.org/entity/Q55581878
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581876,http://www.wikidata.org/entity/Q55581877
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581875,http://www.wikidata.org/entity/Q55581877
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581874,http://www.wikidata.org/entity/Q55581877
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581872,http://www.wikidata.org/entity/Q55581877
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581871,http://www.wikidata.org/entity/Q55581877
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581870,http://www.wikidata.org/entity/Q55581877
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581869,http://www.wikidata.org/entity/Q55581877
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581875,http://www.wikidata.org/entity/Q55581876
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581874,http://www.wikidata.org/entity/Q55581876
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581872,http://www.wikidata.org/entity/Q55581876
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581871,http://www.wikidata.org/entity/Q55581876
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581870,http://www.wikidata.org/entity/Q55581876
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581869,http://www.wikidata.org/entity/Q55581876
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581874,http://www.wikidata.org/entity/Q55581875
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581872,http://www.wikidata.org/entity/Q55581875
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581871,http://www.wikidata.org/entity/Q55581875
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581870,http://www.wikidata.org/entity/Q55581875
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581869,http://www.wikidata.org/entity/Q55581875
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581872,http://www.wikidata.org/entity/Q55581874
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581871,http://www.wikidata.org/entity/Q55581874
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581870,http://www.wikidata.org/entity/Q55581874
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581869,http://www.wikidata.org/entity/Q55581874
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581871,http://www.wikidata.org/entity/Q55581872
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581870,http://www.wikidata.org/entity/Q55581872
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581869,http://www.wikidata.org/entity/Q55581872
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581881,http://www.wikidata.org/entity/Q55581883
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581880,http://www.wikidata.org/entity/Q55581883
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581878,http://www.wikidata.org/entity/Q55581883
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581877,http://www.wikidata.org/entity/Q55581883
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581876,http://www.wikidata.org/entity/Q55581883
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581875,http://www.wikidata.org/entity/Q55581883
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581874,http://www.wikidata.org/entity/Q55581883
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581872,http://www.wikidata.org/entity/Q55581883
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581870,http://www.wikidata.org/entity/Q55581871
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581869,http://www.wikidata.org/entity/Q55581871
http://www.wikidata.org/entity/Q55586527,http://www.wikidata.org/entity/Q55581869,http://www.wikidata.org/entity/Q55581870
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581901,http://www.wikidata.org/entity/Q55581903
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581900,http://www.wikidata.org/entity/Q55581903
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581898,http://www.wikidata.org/entity/Q55581903
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581897,http://www.wikidata.org/entity/Q55581903
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581895,http://www.wikidata.org/entity/Q55581903
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581893,http://www.wikidata.org/entity/Q55581903
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581891,http://www.wikidata.org/entity/Q55581903
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581889,http://www.wikidata.org/entity/Q55581903
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581888,http://www.wikidata.org/entity/Q55581903
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581886,http://www.wikidata.org/entity/Q55581903
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581884,http://www.wikidata.org/entity/Q55581903
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581900,http://www.wikidata.org/entity/Q55581901
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581898,http://www.wikidata.org/entity/Q55581901
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581897,http://www.wikidata.org/entity/Q55581901
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581895,http://www.wikidata.org/entity/Q55581901
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581893,http://www.wikidata.org/entity/Q55581901
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581891,http://www.wikidata.org/entity/Q55581901
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581889,http://www.wikidata.org/entity/Q55581901
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581888,http://www.wikidata.org/entity/Q55581901
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581886,http://www.wikidata.org/entity/Q55581901
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581884,http://www.wikidata.org/entity/Q55581901
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581898,http://www.wikidata.org/entity/Q55581900
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581897,http://www.wikidata.org/entity/Q55581900
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581895,http://www.wikidata.org/entity/Q55581900
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581893,http://www.wikidata.org/entity/Q55581900
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581891,http://www.wikidata.org/entity/Q55581900
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581889,http://www.wikidata.org/entity/Q55581900
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581888,http://www.wikidata.org/entity/Q55581900
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581886,http://www.wikidata.org/entity/Q55581900
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581884,http://www.wikidata.org/entity/Q55581900
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581897,http://www.wikidata.org/entity/Q55581898
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581895,http://www.wikidata.org/entity/Q55581898
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581893,http://www.wikidata.org/entity/Q55581898
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581891,http://www.wikidata.org/entity/Q55581898
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581889,http://www.wikidata.org/entity/Q55581898
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581888,http://www.wikidata.org/entity/Q55581898
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581886,http://www.wikidata.org/entity/Q55581898
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581884,http://www.wikidata.org/entity/Q55581898
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581895,http://www.wikidata.org/entity/Q55581897
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581893,http://www.wikidata.org/entity/Q55581897
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581891,http://www.wikidata.org/entity/Q55581897
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581889,http://www.wikidata.org/entity/Q55581897
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581888,http://www.wikidata.org/entity/Q55581897
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581886,http://www.wikidata.org/entity/Q55581897
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581884,http://www.wikidata.org/entity/Q55581897
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581893,http://www.wikidata.org/entity/Q55581895
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581891,http://www.wikidata.org/entity/Q55581895
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581889,http://www.wikidata.org/entity/Q55581895
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581888,http://www.wikidata.org/entity/Q55581895
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581886,http://www.wikidata.org/entity/Q55581895
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581884,http://www.wikidata.org/entity/Q55581895
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581891,http://www.wikidata.org/entity/Q55581893
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581889,http://www.wikidata.org/entity/Q55581893
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581888,http://www.wikidata.org/entity/Q55581893
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581886,http://www.wikidata.org/entity/Q55581893
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581884,http://www.wikidata.org/entity/Q55581893
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581889,http://www.wikidata.org/entity/Q55581891
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581888,http://www.wikidata.org/entity/Q55581891
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581886,http://www.wikidata.org/entity/Q55581891
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581884,http://www.wikidata.org/entity/Q55581891
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581888,http://www.wikidata.org/entity/Q55581889
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581886,http://www.wikidata.org/entity/Q55581889
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581884,http://www.wikidata.org/entity/Q55581889
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581886,http://www.wikidata.org/entity/Q55581888
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581884,http://www.wikidata.org/entity/Q55581888
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q55581884,http://www.wikidata.org/entity/Q55581886
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51119429
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51119429
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q51119421,http://www.wikidata.org/entity/Q51119429
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q51119419,http://www.wikidata.org/entity/Q51119429
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q51119417,http://www.wikidata.org/entity/Q51119429
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q51119411,http://www.wikidata.org/entity/Q51119429
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51119427
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q51119421,http://www.wikidata.org/entity/Q51119427
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q51119419,http://www.wikidata.org/entity/Q51119427
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q51119417,http://www.wikidata.org/entity/Q51119427
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q51119411,http://www.wikidata.org/entity/Q51119427
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q51119421,http://www.wikidata.org/entity/Q51119425
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q51119419,http://www.wikidata.org/entity/Q51119425
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q51119417,http://www.wikidata.org/entity/Q51119425
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q51119411,http://www.wikidata.org/entity/Q51119425
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q51119419,http://www.wikidata.org/entity/Q51119421
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q51119417,http://www.wikidata.org/entity/Q51119421
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q51119411,http://www.wikidata.org/entity/Q51119421
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q51119417,http://www.wikidata.org/entity/Q51119419
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q51119411,http://www.wikidata.org/entity/Q51119419
http://www.wikidata.org/entity/Q55586528,http://www.wikidata.org/entity/Q51119411,http://www.wikidata.org/entity/Q51119417
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581923,http://www.wikidata.org/entity/Q55581925
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581921,http://www.wikidata.org/entity/Q55581925
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581918,http://www.wikidata.org/entity/Q55581925
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581917,http://www.wikidata.org/entity/Q55581925
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581915,http://www.wikidata.org/entity/Q55581925
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581912,http://www.wikidata.org/entity/Q55581925
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581911,http://www.wikidata.org/entity/Q55581925
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581909,http://www.wikidata.org/entity/Q55581925
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581907,http://www.wikidata.org/entity/Q55581925
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581906,http://www.wikidata.org/entity/Q55581925
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581904,http://www.wikidata.org/entity/Q55581925
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581921,http://www.wikidata.org/entity/Q55581923
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581918,http://www.wikidata.org/entity/Q55581923
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581917,http://www.wikidata.org/entity/Q55581923
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581915,http://www.wikidata.org/entity/Q55581923
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581912,http://www.wikidata.org/entity/Q55581923
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581911,http://www.wikidata.org/entity/Q55581923
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581909,http://www.wikidata.org/entity/Q55581923
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581907,http://www.wikidata.org/entity/Q55581923
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581906,http://www.wikidata.org/entity/Q55581923
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581904,http://www.wikidata.org/entity/Q55581923
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581918,http://www.wikidata.org/entity/Q55581921
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581917,http://www.wikidata.org/entity/Q55581921
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581915,http://www.wikidata.org/entity/Q55581921
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581912,http://www.wikidata.org/entity/Q55581921
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581911,http://www.wikidata.org/entity/Q55581921
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581909,http://www.wikidata.org/entity/Q55581921
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581907,http://www.wikidata.org/entity/Q55581921
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581906,http://www.wikidata.org/entity/Q55581921
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581904,http://www.wikidata.org/entity/Q55581921
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581917,http://www.wikidata.org/entity/Q55581918
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581915,http://www.wikidata.org/entity/Q55581918
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581912,http://www.wikidata.org/entity/Q55581918
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581911,http://www.wikidata.org/entity/Q55581918
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581909,http://www.wikidata.org/entity/Q55581918
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581907,http://www.wikidata.org/entity/Q55581918
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581906,http://www.wikidata.org/entity/Q55581918
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581904,http://www.wikidata.org/entity/Q55581918
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581915,http://www.wikidata.org/entity/Q55581917
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581912,http://www.wikidata.org/entity/Q55581917
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581911,http://www.wikidata.org/entity/Q55581917
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581909,http://www.wikidata.org/entity/Q55581917
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581907,http://www.wikidata.org/entity/Q55581917
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581906,http://www.wikidata.org/entity/Q55581917
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581904,http://www.wikidata.org/entity/Q55581917
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581912,http://www.wikidata.org/entity/Q55581915
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581911,http://www.wikidata.org/entity/Q55581915
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581909,http://www.wikidata.org/entity/Q55581915
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581907,http://www.wikidata.org/entity/Q55581915
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581906,http://www.wikidata.org/entity/Q55581915
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581904,http://www.wikidata.org/entity/Q55581915
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581911,http://www.wikidata.org/entity/Q55581912
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581909,http://www.wikidata.org/entity/Q55581912
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581907,http://www.wikidata.org/entity/Q55581912
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581906,http://www.wikidata.org/entity/Q55581912
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581904,http://www.wikidata.org/entity/Q55581912
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581909,http://www.wikidata.org/entity/Q55581911
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581907,http://www.wikidata.org/entity/Q55581911
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581906,http://www.wikidata.org/entity/Q55581911
http://www.wikidata.org/entity/Q55586531,http://www.wikidata.org/entity/Q55581904,http://www.wikidata.org/entity/Q55581911
